id,ror_display,acronym,alias,label,country_name,created,last_modified
https://ror.org/0577njw16,Universitas Nahdlatul Ulama Purwokerto,,id: UNU Purwokerto; en: University of Nahdlatul Ulama Purwokerto,id: Universitas Nahdlatul Ulama Purwokerto,Indonesia,8/19/2024,8/21/2024
https://ror.org/00d7mgz29,Paramount Global (United States),,"en: Paramount, ViacomCBS, ViacomCBS Inc","en: Paramount Global, Paramount Global (United States)",United States,8/19/2024,8/21/2024
https://ror.org/031qgeg72,Asociación Colombiana de Medicina Física y Rehabilitación,es: ACMFR,,es: Asociación Colombiana de Medicina Física y Rehabilitación,Colombia,8/19/2024,8/21/2024
https://ror.org/051f36b19,Asociación Colombiana de Cirugía de la Mano,es: ASOCIMANO,,es: Asociación Colombiana de Cirugía de la Mano,Colombia,8/19/2024,8/21/2024
https://ror.org/000xs1x50,Tusimple (United States),,"en: Beijing Tusimple Future Technology Co Ltd, Tusimple, Inc.; zh: 图森未来","en: Tusimple, Tusimple (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03y6j4b59,Crown Castle International (United States),,"en: Crown Castle, Crowncastle","en: Crown Castle International, Crown Castle International (United States)",United States,8/19/2024,8/21/2024
https://ror.org/027cyf249,"Društvo ekonomista „Ekonomika“, Niš",,sr: Društvo ekonomista „Ekonomika“ Niš,"sr: Društvo ekonomista „Ekonomika“, Niš; en: Society of Economists ""Ekonomika"" Niš",Serbia,8/19/2024,8/21/2024
https://ror.org/04tb90x61,Mininglamp (China),,"en: Beijing Mininglamp Software System Co Ltd, Mininglamp Tech, Mininglamp Technology; no_lang_code: Mingluo Technology; zh: 明略科技, 明略科技集团","en: Mininglamp, Mininglamp (China); zh: 北京明略昭辉科技有限公司",China,8/19/2024,8/21/2024
https://ror.org/000sg7415,Centro Universitario del Sur,"es: CUSUR, UDG CUSUR",es: Universidad de Guadalajara Centro Universitario del Sur,es: Centro Universitario del Sur,Mexico,8/19/2024,8/21/2024
https://ror.org/02ypdzw54,Tecnológico de Estudios Superiores de Chalco,es: TESCHA,es: Instituto Tecnologico de Chalco,es: Tecnológico de Estudios Superiores de Chalco,Mexico,8/19/2024,8/21/2024
https://ror.org/05pht7q62,Instituto de la Democracia,,,es: Instituto de la Democracia,Ecuador,8/19/2024,8/21/2024
https://ror.org/05febkk55,xAI (United States),,,"en: xAI, xAI (United States)",United States,8/19/2024,8/21/2024
https://ror.org/052waam31,Aon (United Kingdom),,,"en: Aon, Aon (United Kingdom)",United Kingdom,8/19/2024,8/21/2024
https://ror.org/0286hg268,The Fafo Institute for Labour and Social Research,,en: Fafo Institute for Labour and Social Research; no: Fafo Institutt for arbeidslivs- og velferdsforskning,en: The Fafo Institute for Labour and Social Research,Norway,8/19/2024,8/21/2024
https://ror.org/027d3b308,American Tower (United States),,"en: ATC LP LLC, American Tower Corp, American Tower Corporation","en: American Tower, American Tower (United States)",United States,8/19/2024,8/21/2024
https://ror.org/00abj3t43,Somerset NHS Foundation Trust,,,en: Somerset NHS Foundation Trust,United Kingdom,8/19/2024,8/21/2024
https://ror.org/03ecnj426,InfectControl,,,no_lang_code: InfectControl,Germany,8/19/2024,8/21/2024
https://ror.org/02hn16782,Climate Equity Reference Project,en: CERP,,en: Climate Equity Reference Project,Canada,8/19/2024,8/21/2024
https://ror.org/05y5xxp70,Fundacao Escola Superior da Defensoria Publica do Estado do Rio de Janeiro,pt: FESUDEPERJ,pt: FESUDEPERJ - Fundacao Escola Superior da Defensoria Publica do Estado do Rio de Janeiro,pt: Fundacao Escola Superior da Defensoria Publica do Estado do Rio de Janeiro,Brazil,8/19/2024,8/21/2024
https://ror.org/054ktxw16,"Biomasse, bois, énergie, bio-produits",,"fr: BioWooEB, UPR BioWooEB, Unité de recherche BioWooEB","en: Biomass, Wood, Energy, Bioproducts; fr: Biomasse, bois, énergie, bio-produits",France,8/19/2024,8/21/2024
https://ror.org/00zkxn351,Information Society Development Institute,no_lang_code: IDSI,ro: Institutul de Dezvoltare a Societății Informaționale,en: Information Society Development Institute,Moldova,8/19/2024,8/21/2024
https://ror.org/00mbeqy34,Cabio Biotech (Wuhan) Biotechnology Co. Ltd (China),,"no_lang_code: CABIO; en: Cabio Biotech (Wuhan) Biotechnology, Cabio Biotech (Wuhan) Biotechnology Co.; zh: 嘉必优","en: Cabio Biotech (Wuhan) Biotechnology Co. Ltd, Cabio Biotech (Wuhan) Biotechnology Co. Ltd (China); zh: 嘉必优生物技术(武汉)股份有限公司",China,8/19/2024,8/21/2024
https://ror.org/0102wtd28,Monolithic Power Systems (United States),,en: Chengdu Monolithic Power Systems,"en: Monolithic Power Systems, Monolithic Power Systems (United States)",United States,8/19/2024,8/21/2024
https://ror.org/00t42b697,Northern Trust (United States),,en: Northern Trust Corporation,"en: Northern Trust, Northern Trust (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02x6ahj98,University of Vavuniya,en: UOV,"en: University of Vavuniya, Sri Lanka",en: University of Vavuniya; ta: வவுனியாப் பல்கலைக்கழகம்,Sri Lanka,8/19/2024,8/21/2024
https://ror.org/03f658435,Union Pacific (United States),,"en: Union Pacific Corporation, Union Pacific Railroad, Union Pacific Railroad Company","en: Union Pacific, Union Pacific (United States)",United States,8/19/2024,8/21/2024
https://ror.org/04kz59847,Pultegroup (United States),,"no_lang_code: Pulte Group, Pulte Homes, Pultegroup, Inc.","no_lang_code: Pultegroup, Pultegroup (United States)",United States,8/19/2024,8/21/2024
https://ror.org/04st7tp96,"CCCC Comprehensive Planning and Design Institute Co., Ltd. (China)",en: CCCC CPDIC,no_lang_code: CCCC Comprehensive Planning and Design Institute; en: CCCC Comprehensive Planning and Design Institute Co.,"en: CCCC Comprehensive Planning and Design Institute Co., Ltd., CCCC Comprehensive Planning and Design Institute Co., Ltd. (China); zh: 中交综合规划设计院有限公司",China,8/19/2024,8/21/2024
https://ror.org/05rbj6w12,STIKES Muhammadiyah Kuningan,,en: School of Health Sciences Muhammadiyah Kuningan; id: Sekolah Tinggi Ilmu Kesehatan Muhammadiyah Kuningan,id: STIKES Muhammadiyah Kuningan,Indonesia,8/19/2024,8/21/2024
https://ror.org/01hete527,Universidad Politécnica de Cuautitlán Izcalli,es: UPCI,es: UP Cuautitlán Izcalli,es: Universidad Politécnica de Cuautitlán Izcalli,Mexico,8/19/2024,8/21/2024
https://ror.org/05nj19v03,Center for the Analysis of Sustainable Agricultural Systems,en: CASAS,"en: CASAS Global, Center for the Analysis of Sustainable Agricultural Systems Global",en: Center for the Analysis of Sustainable Agricultural Systems,United States,8/19/2024,8/21/2024
https://ror.org/043vfk764,Centre de recherche en Agropastoralisme (CRAPast),,"fr: Centre de recherche en Agropastoralisme (CRAPast), CRAPast",fr: Centre de recherche en Agropastoralisme (CRAPast); ar: مركز البحث في الفلاحة الرعوية,Algeria,8/19/2024,8/21/2024
https://ror.org/019q0z051,Rocky Mountain Advanced Computing Consortium,en: RMACC,,en: Rocky Mountain Advanced Computing Consortium,United States,8/19/2024,8/21/2024
https://ror.org/019wb3548,"Grassroot Soccer, Inc.",en: GRS,en: Grassroot Soccer,"en: Grassroot Soccer, Inc.",United States,8/19/2024,8/21/2024
https://ror.org/04mcp3x60,The Association of Intellectuals for the Development of Science in Serbia “The Serbian Academic Center”,no_lang_code: SAC,"en: Serbian Academic Center, “The Serbian Academic Center” Novi Sad",ru: Oбщество интеллектуалов за развитие науки в Сербии „Сербский aкадемический центр” Нови-Сад; en: The Association of Intellectuals for the Development of Science in Serbia “The Serbian Academic Center”; sr: Удружење интелектуалаца за развој науке у Србији - „СРПСКИ АКАДЕМСКИ ЦЕНТАР”,Serbia,8/19/2024,8/21/2024
https://ror.org/02ftyb663,Disability Community Resource Center,en: DCRC,en: Westside Center for Independent Living,en: Disability Community Resource Center,United States,8/19/2024,8/21/2024
https://ror.org/04p9akw79,Brown-Forman (United States),,"en: Brown-Forman Corp, Brown-Forman Corporation, Brown-Forman and Company",no_lang_code: Brown-Forman; en: Brown-Forman (United States),United States,8/19/2024,8/21/2024
https://ror.org/056nsnt54,MeteoIA (Brazil),,no_lang_code: MeteoIA Datascience LTDA,"no_lang_code: MeteoIA, MeteoIA (Brazil)",Brazil,8/19/2024,8/21/2024
https://ror.org/040asb018,American Electric Power (United States),en: AEP,en: American Electric Power Company Inc.,"en: American Electric Power, American Electric Power (United States)",United States,8/19/2024,8/21/2024
https://ror.org/05gakfp64,Asociación Colombiana de Hepatología,es: ACH,,es: Asociación Colombiana de Hepatología,Colombia,8/19/2024,8/21/2024
https://ror.org/054wd5j92,Guangzhou Baiyun Airport Customs Comprehensive Technical Service Center,en: GBACCTSC,,en: Guangzhou Baiyun Airport Customs Comprehensive Technical Service Center; zh: 广州白云机场海关综合技术服务中心,China,8/19/2024,8/21/2024
https://ror.org/044466k19,Bitmain Technologies (China),,"no_lang_code: Bite Dalu; en: Bitmain, Bitmain Technologies Holding Company, Bitmain Technologies Inc.; zh: 比特大陆","en: Bitmain Technologies, Bitmain Technologies (China); zh: 比特大陆科技有限公司",China,8/19/2024,8/21/2024
https://ror.org/05dgrnf47,Verizon Media (United States),,no_lang_code: Verizon Media LLC,"no_lang_code: Verizon Media, Verizon Media (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03403zv90,Molson Coors Brewing Company (United States),,"en: Molson Coors, Molson Coors Beverage Co","en: Molson Coors Brewing Company, Molson Coors Brewing Company (United States)",United States,8/19/2024,8/21/2024
https://ror.org/04v7gh640,Cloudwalk (China),,en: Cloudwalk Group Co Ltd; zh: 云从科技,"en: Cloudwalk, Cloudwalk (China); zh: 云从科技集团股份有限公司",China,8/19/2024,8/21/2024
https://ror.org/022nvg924,Agari Data (United States),,"no_lang_code: Agari, Agari Data Inc","no_lang_code: Agari Data, Agari Data (United States)",United States,8/19/2024,8/21/2024
https://ror.org/01y60h972,Ramon Magsaysay Memorial Colleges,en: RMMC,,en: Ramon Magsaysay Memorial Colleges,Philippines,8/19/2024,8/21/2024
https://ror.org/009pwww24,IFlyTek (China),,"en: Anhui Ustc Iflytek Science and Technology Co Ltd; no_lang_code: Iflytek Co Ltd, Keda Xunfei Co Ltd; zh: 科大讯飞","no_lang_code: IFlyTek, IFlyTek (China); zh: 科大讯飞股份有限公司",China,8/19/2024,8/21/2024
https://ror.org/05yk70j08,Equifax (United States),,"en: Equifax, Inc., Talx","en: Equifax, Equifax (United States)",United States,8/19/2024,8/21/2024
https://ror.org/022d68h52,Institut für Tourismus- und Bäderforschung in Nordeuropa (NIT) GmbH (Germany),de: NIT,"de: Institut für Tourismus- und Bäderforschung in Nordeuropa, Institut für Tourismus- und Bäderforschung in Nordeuropa (NIT); en: Institute for Tourism Research in Northern Europe","de: Institut für Tourismus- und Bäderforschung in Nordeuropa (NIT) GmbH, Institut für Tourismus- und Bäderforschung in Nordeuropa (NIT) GmbH (Germany)",Germany,8/19/2024,8/21/2024
https://ror.org/01d6p8r58,Instituto Tecnológico de Ciudad Guzmán,es: ITCG,"es: IT Ciudad Guzmán, TecNM Campus Ciudad Guzmán, Tecnológico Nacional de México Campus Ciudad Guzmán",es: Instituto Tecnológico de Ciudad Guzmán,Mexico,8/19/2024,8/21/2024
https://ror.org/04yp7fr64,CoStar Group (United States),,en: CoStar Group Inc,"en: CoStar Group, CoStar Group (United States)",United States,8/19/2024,8/21/2024
https://ror.org/05pdn2z45,Second Affiliated Hospital of Nantong University,,"en: Affiliated Hospital 2 of Nantong University, Nantong First People’s Hospital; zh: 第一人民医院","en: Second Affiliated Hospital of Nantong University; zh: 南通大学第二附属医院, 南通市第一人民医院",China,8/19/2024,8/21/2024
https://ror.org/008khdx92,Comerica (United States),,"en: Comerica Bank, Comerica Inc, Comerica Incorporated","en: Comerica, Comerica (United States)",United States,8/19/2024,8/21/2024
https://ror.org/04mtej177,Al-Kunooze University College,,,en: Al-Kunooze University College; ar: كلية الكنوز الجامعة,Iraq,8/19/2024,8/21/2024
https://ror.org/03x53g461,Fonctionnement agroécologique et performances des systèmes de culture horticoles,,"fr: Hortsys, UPR Hortsys, Unité de recherche Hortsys",en: Agroecological Functioning and Performances of Horticultural Systems; fr: Fonctionnement agroécologique et performances des systèmes de culture horticoles,France,8/19/2024,8/21/2024
https://ror.org/041g6bx17,Faculdade Pernambucana de Saúde,pt: FPS,,pt: Faculdade Pernambucana de Saúde,Brazil,8/19/2024,8/21/2024
https://ror.org/00ffxmn68,Fox Corporation (United States),,en: TFCF Corp,"en: Fox Corporation, Fox Corporation (United States)",United States,8/19/2024,8/21/2024
https://ror.org/05sy8fj60,Anand International College of Engineering,,en: Anand ICE,en: Anand International College of Engineering,India,8/19/2024,8/21/2024
https://ror.org/040b32p69,Megvii (China),,"en: Megvii Inc, Megvii Technology, Megvii Technology Limited, Megvii Technology Ltd; zh: 旷视, 旷视科技","no_lang_code: Megvii, Megvii (China); zh: 北京旷视科技有限公司",China,8/19/2024,8/21/2024
https://ror.org/04yqxr030,Shanghai Marine Meteorological Center,,,en: Shanghai Marine Meteorological Center; zh: 上海海洋中心气象台,China,8/19/2024,8/21/2024
https://ror.org/03c1m7989,Coupang (South Korea),,"no_lang_code: Coupang Co Ltd, Coupang Corp, Kupang Co Ltd; en: Forward Ventures","no_lang_code: Coupang, Coupang (South Korea)",South Korea,8/19/2024,8/21/2024
https://ror.org/00ywema53,EPAM Systems (United States),,"en: EPAM Systems, Inc.","en: EPAM Systems, EPAM Systems (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03d9rgw98,Molina Healthcare (United States),,,"en: Molina Healthcare, Molina Healthcare (United States)",United States,8/19/2024,8/21/2024
https://ror.org/056zprp28,Microsoft Research New York City (United States),en: MSR-NYC,en: Microsoft Research New York,"en: Microsoft Research New York City, Microsoft Research New York City (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02vpw2d22,Rai University,en: RU,,en: Rai University,India,8/19/2024,8/21/2024
https://ror.org/01brjce02,Instituto Tecnológico Superior de Atlixco,es: ITSA,"es: ITS Atlixco, TecNM Atlixco, TecNM Campus Atlixco, Tecnológico Nacional de México Campus Atlixco",es: Instituto Tecnológico Superior de Atlixco,Mexico,8/19/2024,8/21/2024
https://ror.org/02x696c73,EQT (United States),,"en: EQT Corporation, Equitable Resources","en: EQT, EQT (United States)",United States,8/19/2024,8/21/2024
https://ror.org/05h3y2073,Costco Wholesale (United States),,"no_lang_code: Costco, Costco Wholesale Corporation","no_lang_code: Costco Wholesale, Costco Wholesale (United States)",United States,8/19/2024,8/21/2024
https://ror.org/05ctx1h60,Franklin Templeton (United States),,,"en: Franklin Templeton, Franklin Templeton (United States)",United States,8/19/2024,8/21/2024
https://ror.org/022t7x179,ECS (United States),,"no_lang_code: ECS Federal, ECS Federal LLC","no_lang_code: ECS, ECS (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03qq6zv19,Dropbox (United States),,en: Dropbox Inc,"en: Dropbox, Dropbox (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02z2yec16,"Zhongshan Ophthalmic Center, Sun Yat-sen University",en: ZOC,en: Zhongshan Ophthalmic Center,"en: Zhongshan Ophthalmic Center, Sun Yat-sen University; zh: 中山大学眼科中心",China,8/19/2024,8/21/2024
https://ror.org/00wf6p036,IPG Photonics (United States),,en: IPG Photonics Corporation,"en: IPG Photonics, IPG Photonics (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02bw9cj21,Evropski univerzitet Brčko distrikt,bs: EUBD,en: European University Brcko District,bs: Evropski univerzitet Brčko distrikt,Bosnia and Herzegovina,8/19/2024,8/21/2024
https://ror.org/01526xe10,Boston Consulting Group (United States),en: BCG,"en: Boston Consulting Group Inc, The Boston Consulting Group","en: Boston Consulting Group, Boston Consulting Group (United States)",United States,8/19/2024,8/21/2024
https://ror.org/047pw0q71,Steel Dynamics (United States),no_lang_code: SDI,en: Steel Dynamics Inc,"en: Steel Dynamics, Steel Dynamics (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03t5a9538,Instituto Tecnologico Superior de Misantla,es: ITSM,"es: TecNM Campus de Misantla, Tecnológico Nacional de México Campus de Misantla, Tecnológico de Misantla",es: Instituto Tecnologico Superior de Misantla,Mexico,8/19/2024,8/21/2024
https://ror.org/04n901n71,CAIMed - Niedersächsisches Zentrum für KI und Kausale Methoden in der Medizin,,"de: CAIMed, Niedersächsisches Zentrum für KI und Kausale Methoden in der Medizin; en: CAIMed - Lower Saxony Center for AI and Causal Methods in Medicine, Lower Saxony Center for AI and Causal Methods in Medicine",de: CAIMed - Niedersächsisches Zentrum für KI und Kausale Methoden in der Medizin,Germany,8/19/2024,8/21/2024
https://ror.org/057a3cc32,Association de lutte contre le sida (ALCS),fr: ALCS,fr: Association de lutte contre le sida,fr: Association de lutte contre le sida (ALCS),Morocco,8/19/2024,8/21/2024
https://ror.org/01nhtcw46,Lyft (United States),,"en: Lyft Inc, Lyft, Inc.","en: Lyft, Lyft (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03hk8yf10,Entergy (United States),,"en: Entergy Co, Entergy Corporation","en: Entergy, Entergy (United States)",United States,8/19/2024,8/21/2024
https://ror.org/05kjvvp31,Travelers Companies (United States),,en: The Travelers Companies Inc,"en: Travelers Companies, Travelers Companies (United States)",United States,8/19/2024,8/21/2024
https://ror.org/0122rxn37,DTE Energy (United States),en: DTE,en: Detroit Edison,"en: DTE Energy, DTE Energy (United States)",United States,8/19/2024,8/21/2024
https://ror.org/00x4k9h67,4Thparadigm (China),,"en: Beijing Wusi Chuangxiang Technology Co., Ltd.; zh: 第四范式","en: 4Thparadigm, 4Thparadigm (China); zh: 第四范式（北京）技术有限公司",China,8/19/2024,8/21/2024
https://ror.org/05dsfb086,Berlin Institute for the Foundations of Learning and Data,en: BIFOLD,"en: BIFOLD Berlin, BIFOLD Institute; de: Berlin Zentrum für Maschinelles Lernen","en: Berlin Institute for the Foundations of Learning and Data, The Berlin Institute for the Foundations of Learning and Data (BIFOLD)",Germany,8/19/2024,8/21/2024
https://ror.org/02jb98t16,NOAA Center for Earth System Sciences and Remote Sensing Technologies,"en: CESSRST-II, NOAA-CESSRST-II",en: National Oceanic and Atmospheric Administration Center for Earth System Sciences and Remote Sensing Technologies,en: NOAA Center for Earth System Sciences and Remote Sensing Technologies,United States,8/19/2024,8/21/2024
https://ror.org/0535nfe19,Universidad Politécnica de la Zona Metropolitana de Guadalajara,es: UPZMG,en: Polytechnic University of the Metropolitan Area of Guadalajara,es: Universidad Politécnica de la Zona Metropolitana de Guadalajara,Mexico,8/19/2024,8/21/2024
https://ror.org/03ve7j725,APA Corporation (United States),,"en: Apache Corporation, Apache Oil Corporation","en: APA Corporation, APA Corporation (United States)",United States,8/19/2024,8/21/2024
https://ror.org/004sb9k31,Universidad Tecnológica de Oriental,es: UTO,es: UTdeOriental,es: Universidad Tecnológica de Oriental,Mexico,8/19/2024,8/21/2024
https://ror.org/02ctt0481,Daimler Truck (United States),,"en: Daimler Truck North America, Daimler Truck USA, Detroit Diesel, Thomas Built Buses, Western Star Trucks",en: Daimler Truck (United States),United States,8/19/2024,8/21/2024
https://ror.org/05he76226,Pioneer Natural Resources (United States),,"en: Pioneer Natural Resources Co, Pioneer Natural Resources Company","en: Pioneer Natural Resources, Pioneer Natural Resources (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02apw2076,Xiaohongshu (Little Red Book) (China),,"en: Information Technology (Shanghai) Co Ltd, Little Red Book, Xingyin Information Technology (Shanghai) Co Ltd., Xingyin Information Technology Shanghai Co Ltd; no_lang_code: Xiaohongshu, Xingyin Xinxi Keji (Shanghai) Youxian Gongsi; zh: 小红书","en: Xiaohongshu (Little Red Book), Xiaohongshu (Little Red Book) (China); zh: 行吟信息科技（上海）有限公司",China,8/19/2024,8/21/2024
https://ror.org/01fp50e73,Axon Enterprise (United States),,en: Taser International,"en: Axon Enterprise, Axon Enterprise (United States)",United States,8/19/2024,8/21/2024
https://ror.org/00a356y59,Sociedad Colombiana de Anestesiología y Reanimación,es: SCARE,,es: Sociedad Colombiana de Anestesiología y Reanimación,Colombia,8/19/2024,8/21/2024
